,date,open,high,low,close,volume,dividends,stock_splits
32,2019-12-16,67.21052566438382,68.1301230166463,67.20567558454123,67.90446472167969,128186000,0.0,0.0
33,2019-12-17,67.83409606508137,68.36789355892597,67.64726064823986,68.03791046142578,114158400,0.0,0.0
34,2019-12-18,67.88990096567319,68.39944068195251,67.72490940945364,67.8753433227539,116028400,0.0,0.0
35,2019-12-19,67.81712198639994,68.22475085305366,67.68367443989979,67.94329071044922,98369200,0.0,0.0
36,2019-12-20,68.47953436246358,68.58143789152905,67.58905212863972,67.80257415771484,275978000,0.0,0.0
37,2019-12-23,68.06702974116804,68.9696406377873,68.02820689129499,68.90898132324219,98572000,0.0,0.0
38,2019-12-24,69.07642112815105,69.12495155537077,68.64695572560056,68.9745101928711,48478800,0.0,0.0
39,2019-12-26,69.10795648203678,70.35996581901527,69.07884119124469,70.34297943115234,93121200,0.0,0.0
40,2019-12-27,70.63655951774598,71.32807720506898,69.9086477215537,70.31627655029297,146266000,0.0,0.0
41,2019-12-30,70.23377231695768,71.01749325557398,69.20499280497654,70.73360443115234,144114400,0.0,0.0
42,2019-12-31,70.3478239092988,71.25771369760666,70.24834173721288,71.25043487548828,100805600,0.0,0.0
43,2020-01-02,71.8788632219801,72.93676558032028,71.62409704778518,72.87610626220703,135480400,0.0,0.0
44,2020-01-03,72.09967202082721,72.93191618046808,71.94195925719045,72.16761016845703,146322800,0.0,0.0
45,2020-01-06,71.28443031862972,72.78149864646197,71.03208539710415,72.74267578125,118387200,0.0,0.0
46,2020-01-07,72.7523628342303,73.00955776462013,72.17974239440458,72.40054321289062,108872000,0.0,0.0
47,2020-01-08,72.10209823801719,73.86849741922853,72.10209823801719,73.56520080566406,132079200,0.0,0.0
48,2020-01-09,74.54787805595736,75.32189159768006,74.29554060761883,75.1277847290039,170108400,0.0,0.0
49,2020-01-10,75.36315475632674,75.86541579707453,74.79295556064952,75.29763793945312,140644800,0.0,0.0
50,2020-01-13,75.61547131635675,76.93298972260747,75.49657403625126,76.90629577636719,121532000,0.0,0.0
51,2020-01-14,76.84323504363711,77.05432830760942,75.74408838267222,75.86782836914062,161954400,0.0,0.0
52,2020-01-15,75.66644148102284,76.55206612161608,75.10837126298826,75.54269409179688,121923600,0.0,0.0
53,2020-01-16,76.08863307415935,76.60060164816547,75.72467710954285,76.48898315429688,108829200,0.0,0.0
54,2020-01-17,76.73889185654905,77.33820624977429,76.43074516870458,77.33578491210938,137816400,0.0,0.0
55,2020-01-21,76.96213286867888,77.40615591051048,76.67339386270571,76.81169891357422,110843200,0.0,0.0
56,2020-01-22,77.29938342748774,77.64150288980629,76.99123673951539,77.08586883544922,101832400,0.0,0.0
57,2020-01-23,77.1392380787932,77.53715931989984,76.58844678013718,77.45709228515625,104472000,0.0,0.0
58,2020-01-24,77.70458837221877,78.45190793128157,77.04218593679563,77.23387145996094,146537600,0.0,0.0
59,2020-01-27,75.2321076155729,75.64701525339495,73.97524839638707,74.96278381347656,161940000,0.0,0.0
60,2020-01-28,75.84841224029579,77.25570544733462,75.74893007082518,77.08343505859375,162234000,0.0,0.0
61,2020-01-29,78.72366965966044,79.54863494331376,77.97877142156045,78.69697570800781,216229200,0.0,0.0
62,2020-01-30,77.77496776872046,78.63632728334342,77.34064489739151,78.58294677734375,126743200,0.0,0.0
63,2020-01-31,77.86957678924057,78.29419200904285,74.80264556637076,75.09866333007812,199588400,0.0,0.0
64,2020-02-03,73.83451559876067,76.06435262088472,73.32983335368729,74.89241790771484,173788400,0.0,0.0
65,2020-02-04,76.50595308718616,77.55657655903069,76.09832427162267,77.3648910522461,136616400,0.0,0.0
66,2020-02-05,78.49801928645589,78.79889458383452,77.38917241550978,77.99576568603516,118826800,0.0,0.0
67,2020-02-06,78.26750724305104,78.91049453814281,77.70701573254634,78.90806579589844,105425600,0.0,0.0
68,2020-02-07,78.40462049406756,78.65512973693544,77.34178023624685,77.83550262451172,117684000,0.1925,0.0
69,2020-02-10,76.41269031046778,78.20516967773438,76.33243325291808,78.20516967773438,109348800,0.0,0.0
70,2020-02-11,78.70377819366317,78.77673917102194,77.51446230678005,77.73335266113281,94323200,0.0,0.0
71,2020-02-12,78.1857241848695,79.58419966424822,78.1857241848695,79.57933807373047,113730400,0.0,0.0
72,2020-02-13,78.84726638660784,79.34098875099396,78.64296824502834,79.01264953613281,94747600,0.0,0.0
73,2020-02-14,78.98103201858949,79.28262135670285,78.52136304758811,79.03211212158203,80113600,0.0,0.0
74,2020-02-18,76.69968452278619,77.76739366226435,76.51727468620543,77.5849838256836,152531200,0.0,0.0
75,2020-02-19,77.82821815136765,78.93970417318842,77.82821815136765,78.70864868164062,93984000,0.0,0.0
76,2020-02-20,78.4678519332106,78.95913977511199,77.39284665180088,77.90116119384766,100566000,0.0,0.0
77,2020-02-21,77.49257752985316,77.93766177876704,75.51768781544824,76.13787841796875,129554000,0.0,0.0
78,2020-02-24,72.2975264919777,73.98055694119795,70.34452564960237,72.52127838134766,222195200,0.0,0.0
79,2020-02-25,73.19499378439849,73.57926726054262,69.59057344885551,70.06483459472656,230673600,0.0,0.0
80,2020-02-26,69.68787466837058,72.44834584485038,69.68057856959994,71.17633819580078,198054800,0.0,0.0
81,2020-02-27,68.36721860355428,69.55896156550094,66.38745998092044,66.5236587524414,320605600,0.0,0.0
82,2020-02-28,62.569022726321926,67.71297980685036,62.35255944150911,66.48474884033203,426510000,0.0,0.0
83,2020-03-02,68.6542092364487,73.3141741864204,67.5451578411702,72.67452239990234,341397200,0.0,0.0
84,2020-03-03,73.85652645307353,73.9367835114791,69.51030205602666,70.36641693115234,319475600,0.0,0.0
85,2020-03-04,72.09810829722794,73.79086977861806,71.2930733475665,73.6303482055664,219178400,0.0,0.0
86,2020-03-05,71.87434499602499,72.85449366063305,70.87474254587347,71.24199676513672,187572800,0.0,0.0
87,2020-03-06,68.58611024149147,70.73125206656108,68.39883878270979,70.2958984375,226176800,0.0,0.0
88,2020-03-09,64.14747432284791,67.6351503299553,63.96506444325688,64.73605346679688,286744800,0.0,0.0
89,2020-03-10,67.40410158610912,69.66598110120562,65.51433050243938,69.39844512939453,285290000,0.0,0.0
90,2020-03-11,67.46490045326351,68.39640356869728,66.1199245842145,66.98819732666016,255598800,0.0,0.0
91,2020-03-12,62.24796999764429,65.66754606174416,60.31685712337982,60.37279510498047,418474000,0.0,0.0
92,2020-03-13,64.42472514564722,68.0802179417073,61.520756267884224,67.60594940185547,370732000,0.0,0.0
93,2020-03-16,58.8454192815857,63.011657902909214,58.371154394359145,58.90865707397461,322423600,0.0,0.0
94,2020-03-17,60.19768288221695,62.65413336695627,57.98201103069663,61.49887466430664,324056000,0.0,0.0
95,2020-03-18,58.31521982693977,60.80328938964534,57.67070273272657,59.99338912963867,300233600,0.0,0.0
96,2020-03-19,60.16850076154632,61.49401168090346,59.00594220662541,59.533714294433594,271857200,0.0,0.0
97,2020-03-20,60.117421472251664,61.24836478692388,55.452595282062944,55.754180908203125,401693200,0.0,0.0
98,2020-03-23,55.472043441975835,55.57419249707161,51.709536545830154,54.56972122192383,336752800,0.0,0.0
99,2020-03-24,57.485853410666756,60.24145851610214,56.9848349753399,60.044456481933594,287531200,0.0,0.0
100,2020-03-25,60.98569151004273,62.809789959994156,59.41696758531206,59.713687896728516,303602000,0.0,0.0
101,2020-03-26,59.956906340750756,62.91437540276122,59.91799134636083,62.85600662231445,252087200,0.0,0.0
102,2020-03-27,61.47212044409764,62.23094424480485,60.085806303906416,60.253623962402344,204216800,0.0,0.0
103,2020-03-30,60.98326139509738,62.14581985661123,60.65735298127226,61.97313690185547,167976400,0.0,0.0
104,2020-03-31,62.165284411118606,63.84101920319643,61.28971556149903,61.84667205810547,197002000,0.0,0.0
105,2020-04-01,59.95204029692155,60.49197377620272,58.15956060420861,58.59247970581055,176218400,0.0,0.0
106,2020-04-02,58.45384304841087,59.623697615430146,57.617189283494376,59.5701904296875,165934000,0.0,0.0
107,2020-04-03,59.052158412460116,59.757475120935844,58.12065152611448,58.71409225463867,129880000,0.0,0.0
108,2020-04-06,61.0221734013699,63.99180366811444,60.652492112343126,63.836151123046875,201820400,0.0,0.0
109,2020-04-07,65.86211886096314,66.08101663647587,62.99220662458378,63.09678649902344,202887200,0.0,0.0
110,2020-04-08,63.901834465426106,65.02791278084233,63.534587576709825,64.71173858642578,168895200,0.0,0.0
111,2020-04-09,65.35136707589142,65.68456785642029,64.37851461430628,65.17868041992188,161834800,0.0,0.0
112,2020-04-13,65.25651901129085,66.56744143899533,64.65334773347743,66.45799255371094,131022800,0.0,0.0
113,2020-04-14,68.09968133289475,70.10618980073897,67.62541272613016,69.8143310546875,194994800,0.0,0.0
114,2020-04-15,68.68338640778153,69.63921222706033,68.25290183982464,69.17710876464844,131154400,0.0,0.0
115,2020-04-16,69.89458613668934,70.09402267222248,68.67122446582303,69.72676849365234,157125200,0.0,0.0
116,2020-04-17,69.24034654421365,69.79001059290952,67.33598358064425,68.78067016601562,215250000,0.0,0.0
117,2020-04-20,67.6010865768608,68.50826672265677,67.33355067265853,67.3530044555664,130015200,0.0,0.0
118,2020-04-21,67.19493525651451,67.43085233162626,64.55607084041566,65.2711181640625,180991600,0.0,0.0
119,2020-04-22,66.54554776149494,67.58893427444147,66.20262374462739,67.15115356445312,116862400,0.0,0.0
120,2020-04-23,67.09520542747022,68.5252998288539,66.85199229586826,66.89090728759766,124814400,0.0,0.0
121,2020-04-24,67.41868435976647,68.83175208806547,67.37003876358999,68.822021484375,126161200,0.0,0.0
122,2020-04-27,68.53745068272923,69.2038596440192,68.08751237194905,68.87065887451172,117087600,0.0,0.0
123,2020-04-28,69.33520376307894,69.51761363143751,67.66190347204864,67.75431823730469,112004800,0.0,0.0
124,2020-04-29,69.25006653269756,70.45153980400472,69.04576842557269,69.97970581054688,137280800,0.0,0.0
125,2020-04-30,70.52207145728791,71.63355715385448,70.13050191199197,71.45600891113281,183064000,0.0,0.0
126,2020-05-01,69.61976306226633,72.72073067464675,69.52247928829394,70.30562591552734,240616800,0.0,0.0
127,2020-05-04,70.32994362582876,71.42926429449952,69.6367847252306,71.30036163330078,133568000,0.0,0.0
128,2020-05-05,71.76248096039492,73.20716785673189,71.6165515665905,72.37051391601562,147751200,0.0,0.0
129,2020-05-06,73.07582273890887,73.75195501537755,72.68911471172521,73.11717224121094,142333600,0.0,0.0
130,2020-05-07,73.7470822651352,74.22135081625655,73.44306586628188,73.87355041503906,115215200,0.0,0.0
131,2020-05-08,74.53686328869975,75.6854955762028,74.20763538805198,75.63184356689453,133838400,0.205,0.0
132,2020-05-11,75.1368150222116,77.31946060913405,74.92708164994391,76.82196807861328,145946400,0.0,0.0
133,2020-05-12,77.50968953547478,77.96329447723305,75.8221026191438,75.94403839111328,162301200,0.0,0.0
134,2020-05-13,76.1244908945312,77.05120710448317,73.94427898437623,75.02706909179688,200622400,0.0,0.0
135,2020-05-14,74.26132540760936,75.54896684771485,73.53458553543146,75.48799896240234,158929200,0.0,0.0
136,2020-05-15,73.246818928024,75.08804608814523,73.21267333990025,75.04170989990234,166348400,0.0,0.0
137,2020-05-18,76.37325161856259,77.18534055257786,75.67821625781447,76.80977630615234,135178400,0.0,0.0
138,2020-05-19,76.82684193640358,77.677951129607,76.33422416264241,76.36592864990234,101729600,0.0,0.0
139,2020-05-20,77.22921278414682,77.92180684300075,77.19019245715086,77.85108947753906,111504800,0.0,0.0
140,2020-05-21,77.71209776416804,78.255933921179,77.03169415432016,77.27069091796875,102688800,0.0,0.0
141,2020-05-22,77.0073031227716,77.85110389589781,76.90488125750883,77.7681884765625,81803200,0.0,0.0
142,2020-05-26,78.89242417986841,79.07288669442568,77.18532381121594,77.24141693115234,125522000,0.0,0.0
143,2020-05-27,77.09754503838927,77.72428918154347,76.35373244533048,77.57796478271484,112945200,0.0,0.0
144,2020-05-28,77.25115862942629,78.87778451962093,76.97314903892735,77.61209106445312,133560800,0.0,0.0
145,2020-05-29,77.85598538882412,78.31933980399575,77.17802283802729,77.53651428222656,153532400,0.0,0.0
146,2020-06-01,77.49018406764368,78.61199467243898,77.3584913483861,78.49005889892578,80791200,0.0,0.0
147,2020-06-02,78.2217749621173,78.87778981985456,77.77792709510422,78.85340118408203,87642800,0.0,0.0
148,2020-06-03,79.17534252720155,79.55090681804012,78.59980176855821,79.28752136230469,104491200,0.0,0.0
149,2020-06-04,79.10949115880673,79.40944838505963,78.2291110435543,78.60467529296875,87560400,0.0,0.0
150,2020-06-05,78.85585533187488,80.9043745555849,78.82659194105112,80.8434066772461,137250400,0.0,0.0
151,2020-06-08,80.53856281408392,81.3555338269395,79.82402110579258,81.3213882446289,95654400,0.0,0.0
152,2020-06-09,80.99949444137152,84.2844368420879,80.96778995134231,83.88936614990234,147712400,0.0,0.0
153,2020-06-10,84.842889303502,86.51828523758923,84.40148250500384,86.04761505126953,166651600,0.0,0.0
154,2020-06-11,85.18676881295922,85.61354401683145,81.81402861928555,81.91645050048828,201662400,0.0,0.0
155,2020-06-12,84.06737971137164,84.81850062039835,81.50672908522984,82.6236572265625,200146000,0.0,0.0
156,2020-06-15,81.2701788526853,84.30149986663372,81.10678167007262,83.6454849243164,138808800,0.0,0.0
157,2020-06-16,85.71109787906437,86.13543946162916,84.06740591773826,85.86229705810547,165428800,0.0,0.0
158,2020-06-17,86.61094915245314,86.67191701859485,85.62083160170094,85.74276733398438,114406400,0.0,0.0
159,2020-06-18,85.6988834682616,86.19638340492709,85.16480429559883,85.77692413330078,96820400,0.0,0.0
160,2020-06-19,86.48660198197064,86.9548311464869,84.17225612794047,85.28675079345703,264476000,0.0,0.0
161,2020-06-22,85.6817910501121,87.66202595707011,85.63545488100733,87.51814270019531,135445200,0.0,0.0
162,2020-06-23,88.76924338003847,90.81288814094037,88.3473429231827,89.38623809814453,212155600,0.0,0.0
163,2020-06-24,89.01310604803379,89.93738120565594,87.43281589702434,87.80838012695312,192623200,0.0,0.0
164,2020-06-25,87.96444365558057,89.01308801691533,87.20112475112258,88.97406768798828,137522400,0.0,0.0
165,2020-06-26,88.86922249830896,89.09114647709539,86.0915222818529,86.24028778076172,205256800,0.0,0.0
166,2020-06-29,86.14759797966344,88.32293479706092,85.66717087936456,88.22782135009766,130646000,0.0,0.0
167,2020-06-30,87.8132435816211,89.2520913385919,87.79373713689895,88.96431732177734,140223200,0.0,0.0
168,2020-07-01,89.04237893064422,89.5886488197697,88.74729643971867,88.79606628417969,110737200,0.0,0.0
169,2020-07-02,89.70815093979269,90.34709320847391,88.6814538006302,88.79606628417969,114041600,0.0,0.0
170,2020-07-06,90.23244194415541,91.64201871250728,90.20073746296396,91.17134857177734,118655600,0.0,0.0
171,2020-07-07,91.55180431456736,92.33462977654214,90.77629470018607,90.88847351074219,112424400,0.0,0.0
172,2020-07-08,91.87126339911991,93.03696876511395,91.78346579709584,93.00526428222656,117092000,0.0,0.0
173,2020-07-09,93.90272784365447,93.95637987691741,92.35170851501991,93.40523529052734,125642800,0.0,0.0
174,2020-07-10,92.99796791937888,93.62716063154363,92.3834143459242,93.5686264038086,90257200,0.0,0.0
175,2020-07-13,94.88065035131392,97.50471021548752,92.9223623975769,93.13697052001953,191649200,0.0,0.0
176,2020-07-14,92.51509139468824,94.87089104721316,91.57619204590678,94.67823791503906,170989200,0.0,0.0
177,2020-07-15,96.56336552351893,96.81455289285017,94.12465030967455,95.32937622070312,153198000,0.0,0.0
178,2020-07-16,94.19535425119454,95.01719990527421,93.55397110137217,94.15633392333984,110577600,0.0,0.0
179,2020-07-17,94.60994980978293,94.76602369712529,93.49057309433717,93.96612548828125,92186800,0.0,0.0
180,2020-07-20,94.053942477929,96.08538918270786,93.70764160775506,95.94638061523438,90318000,0.0,0.0
181,2020-07-21,96.74139064000488,96.81699021329585,94.37095924691158,94.62214660644531,103433200,0.0,0.0
182,2020-07-22,94.32218625129568,95.57324835479719,94.23439607537121,94.88796997070312,89001600,0.0,0.0
183,2020-07-23,94.61969437805561,94.6977350388418,89.75446275400373,90.5689926147461,197004400,0.0,0.0
184,2020-07-24,88.75705157507564,90.69095113629865,86.95971204097935,90.34465026855469,185438800,0.0,0.0
185,2020-07-27,91.41278394060305,92.57848930800554,91.188426348519,92.4858169555664,121214000,0.0,0.0
186,2020-07-28,92.05417172063963,92.232200587771,90.96162476508786,90.96650695800781,103625600,0.0,0.0
187,2020-07-29,91.45181951906397,92.89554218451357,91.41524027972997,92.71019744873047,90329200,0.0,0.0
188,2020-07-30,91.87859510620237,93.93687132918664,91.46889273901063,93.8320083618164,158130000,0.0,0.0
189,2020-07-31,100.36287112314709,103.80633523546089,98.3533650639323,103.65513610839844,374336800,0.0,0.0
190,2020-08-03,105.5475820198482,108.90081513839242,105.24762483854093,106.26700592041016,308151200,0.0,0.0
191,2020-08-04,106.45722943640665,108.07409873049362,105.73048966094636,106.97667694091797,173071600,0.0,0.0
192,2020-08-05,106.69622772643929,107.68634547097402,106.22799114818795,107.36443328857422,121776800,0.0,0.0
193,2020-08-06,107.69853801949762,111.60779813469347,107.10593202005622,111.11029815673828,202428800,0.0,0.0
194,2020-08-07,110.62901313901631,111.08831944509382,107.7827887960163,108.5841293334961,198045600,0.205,0.0
195,2020-08-10,110.03776005049521,111.18602564214743,107.49692512950057,110.16236114501953,212403600,0.0,0.0
196,2020-08-11,109.42209010196584,109.92292502771531,106.6247241697354,106.88613891601562,187902400,0.0,0.0
197,2020-08-12,107.98309888938014,110.69740004724987,107.78765292257752,110.43843078613281,165598000,0.0,0.0
198,2020-08-13,111.8261252909427,113.40193554889078,111.33505738198667,112.39292907714844,210082000,0.0,0.0
199,2020-08-14,112.21703450188451,112.38316434674736,110.47264876346378,112.29277038574219,165565200,0.0,0.0
200,2020-08-17,113.42148106715864,113.445913679709,111.36926836130112,111.99958801269531,119561600,0.0,0.0
201,2020-08-18,111.7503808202215,113.36039064612628,111.41323018959824,112.93284606933594,105633600,0.0,0.0
202,2020-08-19,113.34329826646639,114.49644747997309,112.97927694813161,113.07455444335938,145538000,0.0,0.0
203,2020-08-20,113.116111142683,115.69848289919553,113.09900756543217,115.58365631103516,126907200,0.0,0.0
204,2020-08-21,116.54864902356863,122.0261091282877,116.53643644650698,121.53993225097656,338054800,0.0,0.0
205,2020-08-24,125.76896309003132,125.85448096092539,121.11728299530188,122.99359130859375,345937600,0.0,0.0
206,2020-08-25,121.85998734973211,122.33150618336286,120.25241545456018,121.98458099365234,211495600,0.0,0.0
207,2020-08-26,123.30875035106993,124.10276175872512,122.23622059395217,123.6434555053711,163022400,0.0,0.0
208,2020-08-27,124.24936451646805,124.58406970995127,121.01467874868096,122.16539001464844,155552400,0.0,0.0
209,2020-08-28,123.1450501395007,123.56526567703284,121.74270631977883,121.96747589111328,187630000,0.0,0.0
210,2020-08-31,124.67688400380504,128.0190591792488,123.13283554645305,126.10365295410156,225702700,0.0,4.0
211,2020-09-01,129.739038161119,131.7326262705626,127.5597860312206,131.12672424316406,151948100,0.0,0.0
212,2020-09-02,134.45912142601244,134.84024633832098,124.11010157430299,128.40997314453125,200119000,0.0,0.0
213,2020-09-03,124.02213315250867,125.90820833738059,117.75799080950794,118.12934112548828,257599600,0.0,0.0
214,2020-09-04,117.33779505335046,120.8851913625731,108.36668655717178,118.2075424194336,332607200,0.0,0.0
215,2020-09-08,111.35704581882841,116.28236067541624,110.11594816056396,110.25276184082031,231366600,0.0,0.0
216,2020-09-09,114.5917354305261,116.4289531002265,112.63724569245846,114.6503677368164,176940500,0.0,0.0
217,2020-09-10,117.62118322456851,117.75799689836099,109.94003859805487,110.90750885009766,182274400,0.0,0.0
218,2020-09-11,111.96294262149968,112.60792780389966,107.49693393707275,109.45142364501953,180860300,0.0,0.0
219,2020-09-14,112.10953396526239,113.2919993768313,110.23322558272926,112.73497009277344,140150100,0.0,0.0
220,2020-09-15,115.63738750084173,116.12600993687423,111.024790511769,112.91087341308594,184642000,0.0,0.0
221,2020-09-16,112.60792564728727,113.36040088988966,109.49051223696365,109.57846069335938,154679000,0.0,0.0
222,2020-09-17,107.22330608024673,109.64686913177037,106.23628669462984,107.82919311523438,178011000,0.0,0.0
223,2020-09-18,107.88784098994246,108.3569143777399,103.67591030189345,104.40884399414062,287104900,0.0,0.0
224,2020-09-21,102.16116695558833,107.68260127861893,100.75393213117091,107.57510375976562,195713800,0.0,0.0
225,2020-09-22,110.11593741798993,110.29184176912831,106.67603921946613,109.26573181152344,183055400,0.0,0.0
226,2020-09-23,109.08007410495745,109.55892199938548,104.34043056291156,104.6824722290039,150718700,0.0,0.0
227,2020-09-24,102.7768388904973,107.74124450848568,102.61070905570064,105.75743865966797,167743300,0.0,0.0
228,2020-09-25,105.96266065345628,109.88141463653399,105.21995247093638,109.72505187988281,149981400,0.0,0.0
229,2020-09-28,112.39292039542612,112.6958638810243,110.21366132993641,112.34405517578125,137672400,0.0,0.0
230,2020-09-29,111.94340517747263,112.68610592600903,110.98570190433581,111.49386596679688,99382200,0.0,0.0
231,2020-09-30,111.2006820024658,114.59172250854705,111.03455218285254,113.17471313476562,142675200,0.0,0.0
232,2020-10-01,114.96308000656433,115.04126138153823,113.19426926855094,114.1324234008789,116120400,0.0,0.0
233,2020-10-02,110.32115727996242,112.74472749764632,109.66640509843056,110.44819641113281,144712000,0.0,0.0
234,2020-10-05,111.3179613981144,113.99561012626971,110.96615266527225,113.8490219116211,106243800,0.0,0.0
235,2020-10-06,113.06721713231804,113.4776656029344,109.69572565140437,110.58502197265625,161498200,0.0,0.0
236,2020-10-07,112.01181011069006,112.92064814148779,111.53295475439734,112.46134185791016,96849000,0.0,0.0
237,2020-10-08,113.60470049865462,113.75128870013259,111.9824706589935,112.35382843017578,83477200,0.0,0.0
238,2020-10-09,112.65678060495793,114.33764287259191,112.30497187657937,114.3083267211914,100506900,0.0,0.0
239,2020-10-12,117.32802052220227,122.33151710341397,116.56577069173753,121.56926727294922,240226800,0.0,0.0
240,2020-10-13,122.41946205639243,122.53673412532783,116.9273506375188,118.34435272216797,262330500,0.0,0.0
241,2020-10-14,118.24663309456143,120.23043905189967,116.89803781442576,118.43231201171875,150712000,0.0,0.0
242,2020-10-15,116.01851113190145,118.44207421279859,115.4614818591658,117.96322631835938,112559200,0.0,0.0
243,2020-10-16,118.52025142196237,118.78411170048454,116.10645550642134,116.31167602539062,115393800,0.0,0.0
244,2020-10-19,117.23030448302862,117.67983626984258,113.0281556293569,113.34087371826172,120639300,0.0,0.0
245,2020-10-20,113.55585603354072,116.27260315753844,112.99882673074778,114.83605194091797,124423700,0.0,0.0
246,2020-10-21,114.01514837428721,116.00872864957552,113.8001533265915,114.21060180664062,89946000,0.0,0.0
247,2020-10-22,114.77740209285757,115.35398041851995,111.98248128766761,113.1160888671875,101988000,0.0,0.0
248,2020-10-23,113.74151246353647,113.8978751976499,111.67952550607527,112.42223358154297,82572600,0.0,0.0
249,2020-10-26,111.41569412441598,113.89789708711727,110.31140260592187,112.4320297241211,111850700,0.0,0.0
250,2020-10-27,112.8620120143276,114.61128128933623,111.93363233669909,113.9467544555664,92276800,0.0,0.0
251,2020-10-28,112.43201507188624,112.80336540470061,108.57189371224509,108.66961669921875,143937800,0.0,0.0
252,2020-10-29,109.81300028325835,114.26923416199912,109.64686300173356,112.69586944580078,146129200,0.0,0.0
253,2020-10-30,108.53280919389557,109.44164719039071,105.26881501761852,106.38287353515625,190272600,0.0,0.0
254,2020-11-02,106.6271737033408,108.1614476400814,104.87790473183128,106.29490661621094,122866900,0.0,0.0
255,2020-11-03,107.16468343021329,108.95303599952656,106.25584534006282,107.92693328857422,107624400,0.0,0.0
256,2020-11-04,111.54271605345829,112.95971796988574,109.79344704238623,112.33428192138672,138235500,0.0,0.0
257,2020-11-05,115.26603064906689,116.89803526556578,114.21061184474085,116.32145690917969,126387100,0.0,0.0
258,2020-11-06,115.82708584212394,116.68854221192932,113.68322511334202,116.18929290771484,114457900,0.205,0.0
259,2020-11-09,117.96116328589996,119.41976810999755,113.60492414371446,113.86923217773438,154515300,0.0,0.0
260,2020-11-10,113.11546216556151,115.11247451762692,111.72537468901649,113.526611328125,138023400,0.0,0.0
261,2020-11-11,114.72090620219419,117.10949234547543,113.9867080806892,116.97244262695312,112295000,0.0,0.0
262,2020-11-12,117.09971424371078,117.99053745844995,116.07183383497724,116.69834899902344,103162300,0.0,0.0
